OP CODE,OP TYPE,GLOBAL CALL COUNT,DEVICE ID,ATTRIBUTES,MATH FIDELITY,CORE COUNT,PARALLELIZATION STRATEGY,HOST START TS,HOST END TS,HOST DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,OP TO OP LATENCY [ns],DEVICE FW DURATION [ns],DEVICE KERNEL DURATION [ns],DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],DEVICE COMPUTE CB WAIT FRONT [ns],DEVICE COMPUTE CB RESERVE BACK [ns],INPUT_0_W,INPUT_0_Z,INPUT_0_Y,INPUT_0_X,INPUT_0_LAYOUT,INPUT_0_DATATYPE,INPUT_0_MEMORY,INPUT_1_W,INPUT_1_Z,INPUT_1_Y,INPUT_1_X,INPUT_1_LAYOUT,INPUT_1_DATATYPE,INPUT_1_MEMORY,INPUT_2_W,INPUT_2_Z,INPUT_2_Y,INPUT_2_X,INPUT_2_LAYOUT,INPUT_2_DATATYPE,INPUT_2_MEMORY,OUTPUT_0_W,OUTPUT_0_Z,OUTPUT_0_Y,OUTPUT_0_X,OUTPUT_0_LAYOUT,OUTPUT_0_DATATYPE,OUTPUT_0_MEMORY,COMPUTE KERNEL SOURCE,COMPUTE KERNEL HASH,DATA MOVEMENT KERNEL SOURCE,DATA MOVEMENT KERNEL HASH,PM IDEAL [ns],PM COMPUTE [ns],PM BANDWIDTH [ns],PM REQ I BW,PM REQ O BW,CompileProgram_TT_HOST_FUNC [ns],HWCommandQueue_write_buffer_TT_HOST_FUNC [ns]
Transpose,tt_dnn_device,758,0,{'dim': 'TransposeOpDim::WH'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'},HiFi4,64,,85188336103,85189877140,1541037,11684668676132,11684668679335,68682984,3203,2738,2081,1091,1618,364,639,,0,0,1,5,256,32,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,1,5,32,256,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,['ttnn/cpp/ttnn/operations/data_movement/transpose/device/kernels/compute/transpose_wh.cpp'],['transpose_wh/677648617217377964/'],['ttnn/cpp/ttnn/operations/data_movement/transpose/device/kernels/dataflow/reader_unary_transpose_wh_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp'],['reader_unary_transpose_wh_interleaved_start_id/7024458587865508846/'; 'writer_unary_interleaved_start_id/12718919963931934929/'],1,1,1,[81920.0],[81920.0],840570,8976
Matmul,tt_dnn_device,759,0,{'bcast_batch': '1'; 'compute_kernel_config': 'WormholeComputeKernelConfig(math_fidelity=LoFi;math_approx_mode=1;fp32_dest_acc_en=0;packer_l1_acc=0)'; 'output_dtype': 'DataType::BFLOAT8_B'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::BLOCK_SHARDED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'; 'output_tile': 'std::nullopt'; 'program_config': 'std::nullopt'; 'transpose_a': 'false'; 'transpose_b': 'false'; 'untilize_out': 'false'; 'user_core_coord': '(x=5;y=8)'; 'user_fused_activation': 'std::nullopt'; 'user_run_batched': 'false'},LoFi,40,,85232101918,85233887865,1785947,11684712248100,11684712253630,43568765,5530,5074,4242,2731,4447,4541,4069,,0,0,1,1,256,160,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,1,1,160,160,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,32,160,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,256,160,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,['ttnn/cpp/ttnn/operations/matmul/device/kernels/compute/bmm_large_block_zm_fused_bias_activation.cpp'],['bmm_large_block_zm_fused_bias_activation/2682338683847447226/'],['ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in0_sender_receiver_padding_block_sharded.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in1_sender_writer_padding.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in1_receiver_writer_padding.cpp'],['reader_bmm_tile_layout_in0_sender_receiver_padding_block_sharded/15610000072000223984/'; 'reader_bmm_tile_layout_in1_sender_writer_padding/10090550261430139449/'; 'reader_bmm_tile_layout_in1_receiver_writer_padding/6765714808696975136/'],50,92,92,[445.2173767089844; 278.2608642578125],[445.2173767089844],759953,9140
ShardedToInterleavedDeviceOperation,tt_dnn_device,760,0,{'output_dtype': 'DataType::BFLOAT16'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'},HiFi4,40,,85305327842,85305947666,619824,11684783311525,11684783314140,71057895,2615,2153,1502,236,769,355,585,,0,0,1,1,256,160,TILE,BFLOAT8_B,DEV_0_L1_BLOCK_SHARDED,,,,,,,,,,,,,,,1,1,256,160,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,['ttnn/cpp/ttnn/deprecated/tt_dnn/kernels/compute/eltwise_copy.cpp'],['eltwise_copy/15955661164578943208/'],['ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/reader_unary_sharded.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/writer_unary_sharded_blocks_interleaved_start_id.cpp'],['reader_unary_sharded/15101280019659548953/'; 'writer_unary_sharded_blocks_interleaved_start_id/15530288891831265861/'],1,1,1,[40960.0],[81920.0],393487,99330
UntilizeWithUnpadding,tt_dnn_device,761,0,{'fp32_dest_acc_en': 'false'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::DRAM;shard_spec=std::nullopt)'; 'output_tensor_end': 'Shape([0; 255; 4; 31])'; 'use_multicore': 'true'; 'use_pack_untilize': 'true'},HiFi4,64,,85521388674,85522729222,1340548,11684996939075,11684996952284,213624935,13209,12740,12086,6734,7263,5592,10344,,0,0,1,256,32,32,TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,,,,,,,,,,,,,,,1,256,5,32,ROW_MAJOR,BFLOAT16,DEV_0_DRAM_INTERLEAVED,['ttnn/cpp/ttnn/operations/data_movement/untilize/device/kernels/compute/pack_untilize.cpp'],['pack_untilize/17465148540082631089/'],['ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/reader_unary_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/untilize_with_unpadding/device/kernels/dataflow/writer_unary_stick_layout_split_rows_multicore.cpp'],['reader_unary_interleaved_start_id/9028800350131842514/'; 'writer_unary_stick_layout_split_rows_multicore/4346039909929996705/'],1,1892,1892,[277.1078186035156],[43.298095703125],628201,5477
TilizeWithValPadding,tt_dnn_device,762,0,{'output_dtype': 'DataType::BFLOAT16'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::DRAM;shard_spec=std::nullopt)'; 'output_tensor_shape': 'Shape([1; 256; 32; 32])'; 'pad_value': '0'; 'use_multicore': 'false'},HiFi4,1,,85523049138,85523571490,522352,11684997781217,11684999751232,828933,1970015,1969558,1968898,1968064,1968498,1953576,1961522,,0,0,1,256,5,32,ROW_MAJOR,BFLOAT16,DEV_0_DRAM_INTERLEAVED,,,,,,,,,,,,,,,1,256,32,32,TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,['ttnn/cpp/ttnn/deprecated/tt_dnn/kernels/compute/tilize.cpp'],['tilize/9887374983568429981/'],['ttnn/cpp/ttnn/operations/data_movement/tilize_with_val_padding/device/kernels/dataflow/reader_unary_pad_dims_split_rows.cpp'; 'ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp'],['reader_unary_pad_dims_split_rows/3057976061881958160/'; 'writer_unary_interleaved_start_id/8824421154216776209/'],1,1892,1892,[43.298095703125],[277.1078186035156],406768,4658
Transpose,tt_dnn_device,763,0,{'dim': 'TransposeOpDim::HC'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'},,64,,85523845294,85524669686,824392,11684999758945,11684999774644,7713,15699,14936,14936,13945,,,,,0,0,1,256,32,32,TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,,,,,,,,,,,,,,,1,32,256,32,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,[],[],['ttnn/cpp/ttnn/operations/data_movement/transpose/device/kernels/dataflow/reader_unary_transpose_hc_interleaved_partitioned.cpp'; 'ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp'],['reader_unary_transpose_hc_interleaved_partitioned/15239100931391160273/'; 'writer_unary_interleaved_start_id/7922376937053049806/'],1,1892,1892,[277.1078186035156],[277.1078186035156],523630,4067
SliceDeviceOperation,tt_dnn_device,764,0,{'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'; 'slice_end': 'Shape([1; 5; 256; 32])'; 'slice_start': 'Shape([0; 0; 0; 0])'; 'step': 'std::nullopt'},,64,,85524997627,85526028340,1030713,11685000197626,11685000200178,422982,2552,1796,1796,1125,,,,,0,0,1,32,256,32,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,1,5,256,32,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,[],[],['ttnn/cpp/ttnn/operations/data_movement/slice/device/kernels/dataflow/reader_unary_unpad_dims_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp'],['reader_unary_unpad_dims_interleaved_start_id/11119271795369117054/'; 'writer_unary_interleaved_start_id/7922376937053049806/'],1,1,1,[524288.0],[81920.0],748646,4182
InterleavedToShardedDeviceOperation,tt_dnn_device,765,0,{'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::HEIGHT_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=4;y=3)]};shape={256; 32};orientation=ShardOrientation::ROW_MAJOR;halo=0))'},HiFi4,20,,85664873932,86060193011,395319079,11685526269781,11685526274005,526069603,4224,3761,3129,2281,3247,3516,3284,,0,0,1,5,1024,32,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,1,5,1024,32,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,['ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels//compute/eltwise_copy.cpp'],['eltwise_copy/1396072540151930932/'],['ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/reader_unary_sharded_blocks_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/writer_unary_sharded.cpp'],['reader_unary_sharded_blocks_interleaved_start_id/7747118689884818642/'; 'writer_unary_sharded/3952681489621149136/'],1,1,1,[327680.0],[163840.0],394503271,20066
Matmul,tt_dnn_device,766,0,{'bcast_batch': '0'; 'compute_kernel_config': 'WormholeComputeKernelConfig(math_fidelity=HiFi2;math_approx_mode=1;fp32_dest_acc_en=0;packer_l1_acc=0)'; 'output_dtype': 'DataType::BFLOAT8_B'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::HEIGHT_SHARDED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'; 'output_tile': 'std::nullopt'; 'program_config': 'std::nullopt'; 'transpose_a': 'false'; 'transpose_b': 'false'; 'untilize_out': 'false'; 'user_core_coord': 'std::nullopt'; 'user_fused_activation': 'std::nullopt'; 'user_run_batched': 'true'},HiFi2,20,,86114210286,86115682206,1471920,11685580884484,11685580891397,54610479,6913,6441,5591,281,4812,5857,5715,,0,0,1,5,1024,32,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,1,5,32,256,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,1,5,1024,256,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,['ttnn/cpp/ttnn/operations/matmul/device/kernels/compute/bmm_large_block_zm_fused_bias_activation.cpp'],['bmm_large_block_zm_fused_bias_activation/5556796459916725291/'],['ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in0.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_writer_bmm_tile_layout_in1.cpp'],['reader_bmm_tile_layout_in0/9049836406430463762/'; 'reader_writer_bmm_tile_layout_in1/3155700156630193227/'],640,640,1,[256.0; 128.0],[2048.0],728362,9509
ShardedToInterleavedDeviceOperation,tt_dnn_device,767,0,{'output_dtype': 'DataType::BFLOAT16'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'},HiFi4,20,,86267973556,86269140900,1167344,11685732259559,11685732294083,151368162,34524,34060,33414,204,5575,5915,5727,,0,0,1,5,1024,256,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,,,,,,,,,,,,,,,1,5,1024,256,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,['ttnn/cpp/ttnn/deprecated/tt_dnn/kernels/compute/eltwise_copy.cpp'],['eltwise_copy/1353679926911966796/'],['ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/reader_unary_sharded.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/writer_unary_sharded_blocks_interleaved_start_id.cpp'],['reader_unary_sharded/15101280019659548953/'; 'writer_unary_sharded_blocks_interleaved_start_id/15530288891831265861/'],1,1,1,[1310720.0],[2621440.0],593721,358839
BinaryDeviceOperation,tt_dnn_device,768,0,{'activations': 'std::nullopt'; 'binary_op_type': 'BinaryOpType::MUL'; 'compute_kernel_config': 'std::nullopt'; 'dtype': 'DataType::BFLOAT16'; 'input_tensor_a_activation': 'std::nullopt'; 'memory_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'},HiFi4,64,,86399650127,86400628502,978375,11685862086098,11685862106241,129792015,20143,19673,19032,16834,17360,17708,18524,,0,0,1,1,16384,256,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,1,1,32,32,TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,,,,,,,,1,1,16384,256,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,['ttnn/cpp/ttnn/operations/data_movement/bcast/device/kernels/compute/bcast_hw.cpp'],['bcast_hw/6814982145368264578/'],['ttnn/cpp/ttnn/operations/data_movement/bcast/device/kernels/dataflow/reader_bcast_hw_interleaved_partitioned.cpp'; 'ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp'],['reader_bcast_hw_interleaved_partitioned/9200620982314476988/'; 'writer_unary_interleaved_start_id/14880723090052350912/'],971,971,7,[8639.1435546875; 2.109165906906128],[8639.1435546875],514855,4785
UnaryDeviceOperation,tt_dnn_device,769,0,{'fp32_dest_acc_en': 'false'; 'op_chain': '{UnaryWithParam(op_type=UnaryOpType::RECIP;param={})}'; 'output_dtype': 'DataType::BFLOAT16'; 'output_memory_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'; 'preserve_fp32_precision': 'false'},HiFi4,64,,86478467961,87040231710,561763749,11686492035056,11686492057607,629928815,22551,22086,21456,18278,18811,21327,20192,,0,0,1,5,1024,256,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,1,5,1024,256,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,['tt_metal/kernels/compute/eltwise_sfpu.cpp'],['eltwise_sfpu/3894746474493922260/'],['ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/reader_unary_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp'],['reader_unary_interleaved_start_id/4661491229005780515/'; 'writer_unary_interleaved_start_id/12718919963931934929/'],1,1,1,[],[],560501639,17130
BinaryDeviceOperation,tt_dnn_device,770,0,{'activations': 'std::nullopt'; 'binary_op_type': 'BinaryOpType::MUL'; 'compute_kernel_config': 'std::nullopt'; 'dtype': 'DataType::BFLOAT16'; 'input_tensor_a_activation': 'std::nullopt'; 'memory_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'},HiFi4,64,,87120274986,87121917052,1642066,11686572860306,11686572881116,80802699,20810,20352,19706,18957,19517,19491,19175,,0,0,1,1,16384,256,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,1,1,16384,256,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,1,1,16384,256,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,['ttnn/cpp/ttnn/operations/eltwise/binary/device/kernels/compute/eltwise_binary_kernel.cpp'],['eltwise_binary_kernel/1448020553077826534/'],['ttnn/cpp/ttnn/operations/eltwise/binary/device/kernels/dataflow/reader_binary_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp'],['reader_binary_interleaved_start_id/18057431820578390685/'; 'writer_unary_interleaved_start_id/14880723090052350912/'],1941,1941,1,[4321.796875; 4321.796875],[4321.796875],1036562,9940
Softmax,tt_dnn_device,771,0,{'compute_kernel_config': 'WormholeComputeKernelConfig(math_fidelity=HiFi4;math_approx_mode=1;fp32_dest_acc_en=0;packer_l1_acc=0)'; 'inplace': 'false'; 'is_causal_mask': 'false'; 'is_scale_causal_mask_hw_dims_softmax': 'false'; 'numeric_stable': 'false'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'; 'program_config': 'SoftmaxDefaultProgramConfig()'; 'scale': 'std::nullopt'},HiFi4,64,,87199717166,87200692670,975504,11686650562158,11686650586762,77681042,24604,24116,23262,10925,20127,20792,20521,,0,0,1,1,16384,256,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,1,1,16384,256,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,['ttnn/cpp/ttnn/operations/normalization/softmax/device/kernels/compute/softmax.cpp'],['softmax/3026768539105430760/'],['ttnn/cpp/ttnn/operations/normalization/softmax/device/kernels/dataflow/reader_unary_interleaved_sm.cpp'; 'ttnn/cpp/ttnn/operations/normalization/softmax/device/kernels/dataflow/writer_unary_interleaved_start_id_blocked_sm.cpp'],['reader_unary_interleaved_sm/13973511921817207512/'; 'writer_unary_interleaved_start_id_blocked_sm/16590046152412383652/'],1,1,1,[8388608.0],[8388608.0],595351,5946
InterleavedToShardedDeviceOperation,tt_dnn_device,772,0,{'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::HEIGHT_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=4;y=3)]};shape={256; 256};orientation=ShardOrientation::ROW_MAJOR;halo=0))'},HiFi4,20,,87462581375,87463254363,672988,11686909226062,11686909250960,258639300,24898,24424,23780,18956,23789,24125,23987,,0,0,1,5,1024,256,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,1,5,1024,256,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,['ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels//compute/eltwise_copy.cpp'],['eltwise_copy/1396072540151930932/'],['ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/reader_unary_sharded_blocks_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/writer_unary_sharded.cpp'],['reader_unary_sharded_blocks_interleaved_start_id/7747118689884818642/'; 'writer_unary_sharded/3952681489621149136/'],1,1,1,[2621440.0],[1310720.0],359534,5142
Matmul,tt_dnn_device,773,0,{'bcast_batch': '0'; 'compute_kernel_config': 'WormholeComputeKernelConfig(math_fidelity=HiFi2;math_approx_mode=1;fp32_dest_acc_en=0;packer_l1_acc=0)'; 'output_dtype': 'DataType::BFLOAT8_B'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::HEIGHT_SHARDED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'; 'output_tile': 'std::nullopt'; 'program_config': 'std::nullopt'; 'transpose_a': 'false'; 'transpose_b': 'false'; 'untilize_out': 'false'; 'user_core_coord': 'std::nullopt'; 'user_fused_activation': 'std::nullopt'; 'user_run_batched': 'true'},HiFi2,20,,87541452188,87542409017,956829,11686987157737,11686987165143,77906777,7406,6932,6061,242,6022,6535,5887,,0,0,1,5,1024,256,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,1,5,256,32,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,1,5,1024,32,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,['ttnn/cpp/ttnn/operations/matmul/device/kernels/compute/bmm_large_block_zm_fused_bias_activation.cpp'],['bmm_large_block_zm_fused_bias_activation/7901198632122034210/'],['ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in0.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_writer_bmm_tile_layout_in1.cpp'],['reader_bmm_tile_layout_in0/9049836406430463762/'; 'reader_writer_bmm_tile_layout_in1/3155700156630193227/'],640,640,1,[2048.0; 128.0],[256.0],506641,6312
ShardedToInterleavedDeviceOperation,tt_dnn_device,774,0,{'output_dtype': 'DataType::BFLOAT16'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'},HiFi4,20,,87773155447,87773739457,584010,11687215222285,11687215228398,228057142,6113,5644,4991,205,1180,1465,1266,,0,0,1,5,1024,32,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,,,,,,,,,,,,,,,1,5,1024,32,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,['ttnn/cpp/ttnn/deprecated/tt_dnn/kernels/compute/eltwise_copy.cpp'],['eltwise_copy/17447285903433503908/'],['ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/reader_unary_sharded.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/writer_unary_sharded_blocks_interleaved_start_id.cpp'],['reader_unary_sharded/15101280019659548953/'; 'writer_unary_sharded_blocks_interleaved_start_id/15530288891831265861/'],1,1,1,[163840.0],[327680.0],286911,5454
Pad,tt_dnn_device,775,0,{'input_tensor_start': 'Shape([0; 0; 0; 0])'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'; 'output_tensor_shape': 'Shape([1; 32; 1024; 32])'; 'pad_value': '0'; 'use_multicore': 'false'},,1,,87833524613,87834347452,822839,11687274907608,11687275044340,59679210,136732,135951,135951,72684,,,,,0,0,1,5,1024,32,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,1,32,1024,32,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,[],[],['ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/reader_unary_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/pad/device/kernels/dataflow/writer_unary_pad_dims_interleaved.cpp'],['reader_unary_interleaved_start_id/11489427397101602465/'; 'writer_unary_pad_dims_interleaved/6458898160855727448/'],1,1,1,[327680.0],[2097152.0],431554,7840
Transpose,tt_dnn_device,776,0,{'dim': 'TransposeOpDim::HC'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'},,64,,87834626262,87835573641,947379,11687276167182,11687276216499,1122842,49317,48542,48542,46669,,,,,0,0,1,32,1024,32,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,1,1024,32,32,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,[],[],['ttnn/cpp/ttnn/operations/data_movement/transpose/device/kernels/dataflow/reader_unary_transpose_hc_interleaved_partitioned.cpp'; 'ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp'],['reader_unary_transpose_hc_interleaved_partitioned/4154895438280786386/'; 'writer_unary_interleaved_start_id/7922376937053049806/'],1,1,1,[2097152.0],[2097152.0],559162,4426
UntilizeWithUnpadding,tt_dnn_device,777,0,{'fp32_dest_acc_en': 'false'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'; 'output_tensor_end': 'Shape([0; 1023; 4; 31])'; 'use_multicore': 'false'; 'use_pack_untilize': 'true'},HiFi4,1,,87835884421,88274645524,438761103,11687708659722,11687710207279,432443223,1547557,1547088,1546435,1540488,1541034,1539515,1545265,,0,0,1,1024,32,32,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,1,1024,5,32,ROW_MAJOR,BFLOAT16,DEV_0_L1_INTERLEAVED,['ttnn/cpp/ttnn/operations/data_movement/untilize/device/kernels/compute/pack_untilize.cpp'],['pack_untilize/11060735715538015371/'],['ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/reader_unary_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/untilize_with_unpadding/device/kernels/dataflow/writer_unary_unpad_dims_split_rows.cpp'],['reader_unary_interleaved_start_id/4661491229005780515/'; 'writer_unary_unpad_dims_split_rows/18381161089810949051/'],1,1,1,[2097152.0],[327680.0],438276215,15158
